yan qing (fate),4,649,,新宿のアサシン
usami (danganronpa),4,648,,ウサミ（danganronpa）
kuromiya raika (kuromiya),4,648,kuromiya raika,黒宮雷華
weedy (arknights),4,648,,ウィーディ(アークナイツ)
antonio salieri (fate),4,648,,アントニオ・サリエリ
shizuna rem misurugi,4,648,,シズナ・レム・ミスルギ
jahoda (genshin impact),4,648,,ヤフォダ
poppy (league),4,647,poppy (league of legends),ポッピー
waddle doo,4,647,,ワドルドゥ
futatsuiwa mamizou (human),4,647,,捕らぬ狸のディスガイザー
ninetales,4,647,,キュウコン
ichigo (cookie),4,647,,ICG姉貴
fuura kafuka,4,647,,風浦可符香
otter spirit (touhou),4,646,,カワウソ霊
rotom (normal),4,646,,ロトムのすがた
robin (arknights),4,646,,ロビン(アークナイツ)
minase akiko,4,646,,秋子さん
ryuuhou (kancolle),4,646,,龍鳳(艦隊これくしょん)
kitagawa yusuke,4,646,kitagawa yuusuke,喜多川祐介
zagreus (hades),4,646,,ザグレウス
fuwa kokone,4,646,,芙羽ここね
oozora subaru (hololive summer 2019),4,646,oozora subaru (3rd costume),大空スバル(ホロライブ・サマー2019)
pidgeot,4,646,,ピジョット
hortensia (fire emblem),4,645,,オルテンシア
perrin (pokemon),4,645,,サザレ
la pluma (summer flowers) (arknights),4,645,,ラプルマ（夏の花）（arknights）
sayo samonji,4,645,,小夜左文字
marina (blue archive),4,645,ikekura marina,池倉マリナ
mashiro meme,4,645,mashiro (nijisanji),ましろ
spike spiegel,4,645,,スパイクスピーゲル
kokonoe rin,4,645,,九重りん
label girl (dipp),4,645,labelko,レーベルのあの子
misaka worst,4,645,,番外個体
loves only you (umamusume),4,644,,ラヴズオンリーユー(ウマ娘)
hero (dq5),4,644,,主人公(DQ5)
hibiki yuuta,4,644,,響裕太
irys (irys 1.0) (hololive),4,644,irys (old design) (hololive),アイリス(旧衣装)
tachikawa mimi,4,644,,太刀川ミミ
kaitou kid,4,644,,怪盗キッド
kirishima kai ni (kancolle),4,644,,Kirishimima Kai ni（Kancolle）
onoe serika,4,643,,尾上世莉架
konoha (kagerou project),4,643,,コノハ
hinoa,4,643,,ヒノエ
sasaki chiho,4,643,,佐々木千穂
fate testarossa (lightning form),4,643,,ライトニングフォーム
kaizuka inaho,4,643,,界塚伊奈帆
tobiichi origami,4,642,,鸢一折纸
morgan le fay (third ascension) (fate),4,642,,
zekrom,4,642,,ゼクロム
mizumoto yukari,4,642,,水本ゆかり
memcho,4,642,,MEMちょ
reaper (overwatch),4,642,,死神
essex (azur lane),4,642,,エセックス(アズールレーン)
helena blavatsky (caster) (fate),4,642,,
trucy wright,4,641,,成歩堂みぬき
high elf archer (goblin slayer!),4,641,,妖精弓手(ゴブリンスレイヤー)
death-sensei (mori calliope),4,641,,デスエンシー（森カリオペ）
kasai amane,4,641,,菓彩あまね
eustass kid,4,641,eustass captain kid,ユースタス・キッド
hydreigon,4,641,,サザンドラ
jibanyan,4,640,,ジバニャン
ozen,4,640,,オーゼン
waai fu (arknights),4,640,,ワイフ
wang yujia,4,640,,王雨嘉
nana asta deviluke,4,640,,ナナ・アスタ・デビルーク
daifuku (yukihana lamy),4,640,,daifuku（Yukihana Lamy）
mlynar (arknights),4,639,,ムリナール(アークナイツ)
grace ashcroft,4,639,,グレース・アッシュクロフト
sharkboo (zenless zone zero),4,639,,ガブットボンプ
koganei niko,4,639,,ニコたん描いたん
illumi zoldyck,4,639,,イルミ
banzoin hakka,4,639,,万象院ハッカ
oda nobunaga (swimsuit berserker) (fate),4,639,,織田信長(水着)
amano pikamee,4,639,,天野ピカミィ
tachibana makoto,4,639,,橘真琴
clara (honkai: star rail),4,639,,クラーラ
hubert von vestra,4,638,,ヒューベルトフォンべストラ
astarion,4,638,astarion (baldur's gate),アスタリオン
dan heng (permansor terrae) (honkai: star rail),4,638,,丹恒・騰荒
gardenia (pokemon),4,638,,ナタネ
sasaki akebi,4,638,,佐々木あけび
genos,4,638,,ジェノス
jasmine (toshi densetsu kaitai center),4,638,tomarigi yasumi,ジャスミン
hinase (cookie),4,638,,怒りの日の奏者と化したALC
destroyer princess,4,638,,わるさめちゃん
hazawa tsugumi,4,638,,羽沢つぐみ
inaba meguru,4,637,,因幡めぐる
metagross,4,637,,メタグロス
sugimoto reimi,4,637,,杉本鈴美
z46 (azur lane),4,637,fiize (azur lane),Z46(アズールレーン)
schwertkreuz,4,637,,シュベルトクロイツ
king (aotu world),4,637,,金
ange (princess principal),4,637,,アンジェ(プリンセス・プリンシパル)
orfevre (old design) (umamusume),4,637,orfevre (umamusume) (old design),オルフェーヴル(ウマ娘)
hatsune miku (nt),4,637,,初音ミクNT
hero (dq3),4,636,,勇者ロト
conch (gundam),4,636,,コンチ
ellee-chan,4,636,,エルちゃん
sakura bakushin o (blossom in learning) (umamusume),4,636,,サクラ、すすめ!
tsuji renta,4,636,,役人(ガールズ&パンツァー)
kamio reiji (yua),4,636,,カミオ・レイジ（ユア）
pauline (nintendo),4,636,pauline (mario),ポリーン
yozakura (senran kagura),4,635,,夜桜(閃乱カグラ)
yura kai ni (kancolle),4,635,,由良改二
komori met,4,635,,小森めと
okazaki ushio,4,635,,岡崎汐
lexington (warship girls r),4,635,,レキシントン
yae sakura (goushinnso memento),4,635,sakura (honkai impact),御神装・勿忘
pyukumuku,4,635,,ナマコブシ
morty (pokemon),4,635,,マツバ
uchiha obito,4,635,,うちはオビト
taunie (pokemon),4,634,,タウニー
chi-class torpedo cruiser,4,634,,雷巡チ級
momone momo,4,633,,桃音モモ
mononobe alice,4,633,,有栖の絵本
fugue (honkai: star rail),4,633,,帰忘の流離人
tenkawa nayuta,4,633,,天川なゆた
barasuishou,4,633,,薔薇水晶
cure pine,4,633,,キュアパイン
habetrot (fate),4,633,,ハベトロット(Fate)
the dahlia (honkai: star rail),4,633,constance (honkai: star rail),「ダリア」コンスタンス
ishtar (fire emblem),4,632,,イシュタル(FE聖戦)
stay gold (sunlit outsider) (umamusume),4,632,,
barbara (summertime sparkle) (genshin impact),4,632,,サマータイムスパークル
starscream,4,632,,スタースクリーム
tonami ibuki,4,632,,砺波いぶき
muppo,4,632,,ムーミンほっぽ
urbosa,4,632,,ウルボザ
naruko (naruto),4,631,,ナルコ
ouzuka mai,4,631,ouduka mai,王塚真唯
miguel o'hara,4,631,,ミゲル・オハラ
matilda bouanich,4,631,,マチルダ・ブアニッシュ
cure princess,4,631,,キュアプリンセス
pecorine (summer) (princess connect!),4,631,,ペコリーヌ(サマー)
orfevre (control) (umamusume),4,631,,総攬(ウマ娘)
unohana retsu,4,630,,卯ノ花烈
bell cranel,4,630,,ベルクラネル
cyan (show by rock!!),4,630,,シアン
sunna (afternoon tea break) (zenless zone zero),4,630,,
soul evans,4,629,soul eater (character),ソウル=イーター
inui sajuna,4,629,,ジュジュ
matsukaze (kancolle),4,629,,松風(艦これ)
m. bison,4,629,dictator (street fighter),ベガ
ayatsuno yuni,4,629,,純角ユニ
ushiwakamaru (second ascension) (fate),4,629,,
psylocke (vengeance),4,629,,
yuegui (genshin impact),4,629,,
amethio (pokemon),4,629,,アメジオ(アニポケ)
edd (eddsworld),4,628,,エッド
natsuki rin,4,628,,夏木りん
usami ichika,4,628,,宇佐美いちか
nero claudius (olympian bloomers) (fate),4,628,,ネロブルマ
shiraishi yoshitake,4,628,,白石由竹
ch'en the holungday (arknights),4,627,,遊龍チェン
anko (gochiusa),4,627,,あんこ
harmonie (arknights),4,627,ahmoni (arknights),アルモニ(アークナイツ)
owari akane,4,627,,終里赤音
graf eisen,4,627,,graf eisen
palkia,4,627,,パルキア
lucia elowen,4,626,lucia (zenless zone zero),リュシア
shinonono houki,4,626,,篠ノ之箒
toujou koneko,4,626,,塔城小猫
kabu (pokemon),4,626,,カブ(トレーナー)
fjorm (fire emblem),4,625,,フィヨルム
shauna (pokemon),4,625,,サナ(トレーナー)
juufuutei raden (1st costume),4,625,,儒烏風亭らでん(通常)
mitsugashira enoko,4,625,,三頭慧ノ子
adepta sororitas,4,625,,アデプタ・ソロリタス
isoi haruki,4,625,,磯井晴己
minakami mai,4,624,,水上麻衣
vajra (granblue fantasy),4,624,,ヴァジラ
hatono chihiro,4,624,,鳩野ちひろ
athena cykes,4,624,,希月心音
reuniclus,4,624,,ランクルス
murasaki shikibu (first ascension) (fate),4,624,,
professor shinonome,4,624,,東雲はかせ
caro ru lushe,4,624,,キャロ・ル・ルシエ
utsumi erice (lancer),4,623,,宇津見エリセ(ランサー)
sin mal,4,623,,シン・マール
mettaton,4,623,,メタトン
female robin (grima) (fire emblem),4,623,,ギムレー
ronald mcdonald,4,623,,ドナルド・マクドナルド
spheal,4,623,,タマザラシ
hidaka ai,4,623,,日高愛
hinata kaho,4,623,,日向夏帆
nara shikamaru,4,623,,奈良シカマル
ikezawa hanako,4,622,,池沢華子
dialga,4,622,,ディアルガ
ichijou ririka (1st costume),4,622,,一条莉々華(通常)
kumbhira (granblue fantasy),4,622,,クビラ
anya alstreim,4,622,,アーニャ・アールストレイム
kaede johan nouvel,4,622,,楓・J・ヌーベル
sura (ragnarok online),4,622,,修羅
shinano eiji,4,622,,信濃栄治
kojo anna,4,622,,虎城アンナ
van arkride,4,622,,ヴァン・アークライド
nurse joy,4,622,"joy (pokemon),pokemon center clerk,pokemon center lady",ジョーイ
yagyu (senran kagura),4,621,yagyuu (senran kagura),柳生(閃乱カグラ)
rupee (nikke),4,621,,ルピー(勝利の女神:NIKKE)
eugeo,4,621,,ユージオ
komakusa sannyo,4,621,,駒草咲くパーペチュア
oono aya,4,621,,大野あや
ichii yui,4,621,,櫟井唯
hikami sumire,4,621,,氷上スミレ
tomoe gozen (first ascension) (fate),4,621,,
shimura shinpachi,4,621,,志村新八
kozume kenma,4,620,,孤爪研磨
kawanishi shinobu,4,620,,アヒルさんチーム
narusawa ryouka,4,620,,りょーたす
sidon,4,620,,シド
eriko (princess connect!),4,620,,エリコ(プリコネ)
qingming bird (zenless zone zero),4,620,,青溟鸟
shadow chaser (ragnarok online),4,620,,シャドウチェイサー
hoshikawa lily,4,620,,星川リリィ
evil twin lil-la,4,619,,Evil★Twinsキスキル・リィラ
shioriha ruri,4,619,,栞葉るり
shuten douji (first ascension) (fate),4,619,,Shoten Douji（最初の昇天）（運命）
amada ken,4,619,,天田乾
luciela r. sourcream,4,619,,ルシエラ・R・サワークリーム
numby (honkai: star rail),4,619,,カブ(スターレイル)
yamanbagiri kunihiro,4,619,,山姥切国広
tenryuu (swimsuit) (kancolle),4,619,tenryuu (swimsuit mode) (kancolle),天龍型の白が眩しい方
hisuian typhlosion,4,619,,ヒスイバクフーン
ookami mio (street),4,618,ookami mio (5th costume),大神ミオ(おでかけ衣装)
kotozume yukari,4,618,,琴爪ゆかり
yuki miku (2011),4,618,,雪ミク2011
alsace (azur lane),4,618,,アルザス(アズールレーン)
bonnie (pokemon),4,618,,ユリーカ
xia fei,4,618,,夏斐
yabuki kana,4,618,,矢吹可奈
ellen baker,4,618,,エレン・ベーカー
ende (chihuri),4,617,,エンデ（チフリ）
wicke (pokemon),4,617,,ビッケ
morgan le fay (queen of winter) (fate),4,617,,冬の女王
kanon (umineko),4,617,,嘉音
cure muse,4,617,,キュアミューズ
owada mondo,4,617,oowada mondo,大和田紋土
yanqing (honkai: star rail),4,617,,彦卿
aika granzchesta,4,617,,藍華·S·グランチェスタ
applejack,4,616,,アップルジャック
rappa (honkai: star rail),4,616,,乱破(スターレイル)
leonie pinelli,4,616,,レオニー=ピネッリ
washington (kancolle),4,616,,Washington(艦これ)
mysta rias,4,616,,ミスタ・リアス
ayanami kai ni (kancolle),4,616,,綾波改二
ogasawara sachiko,4,616,,小笠原祥子
closure (arknights),4,615,,クロージャ
queen of sheba (fate),4,615,,シバの女王
yuri briar,4,615,,ユーリ・ブライア
daitaku helios (fun fun party night) (umamusume),4,615,,Fun☆Fun☆ぱりない
super creek (murmuring stream) (umamusume),4,615,,マーマリングストリーム
zygarde,4,615,,ジガルデ
karna (fate/apocrypha),4,614,,
gwen tennyson,4,614,gwendolyn tennyson,グウェン・テニスン
xavier (love and deepspace),4,614,,セイヤ
one (cevio),4,614,,オネ
shamir nevrand,4,614,,シャミア=ネーヴラント
okita souji alter (second ascension) (fate),4,614,,
jeff the land shark,4,613,jeff (marvel),ジェフ・ザ・ランド・シャーク
shiranui flare (old design),4,613,,不知火フレア(旧衣装)
erina pendleton,4,613,,エリナ・ペンドルトン
lucifero (guilty gear),4,613,lucifero,ルシフェロ
nero claudius (bride) (second ascension) (fate),4,613,,ジュエル・ブライド
cassidy (overwatch),4,613,,麦克雷
doudanuki masakuni,4,613,,同田貫正国
zhongli (archon) (genshin impact),4,613,,
puck (re:zero),4,612,,パック
shirakawa yuina,4,612,,白河ユイナ
victini,4,612,,ビクティニ
clair (pokemon),4,612,,イブキ(トレーナー)
jack howl,4,612,,ジャック・ハウル
nira-chan,4,612,,にらちゃん
milfeulle sakuraba,4,612,,ミルフィーユ・桜葉
bubbles (ppg),4,611,,バブルス(パワーパフガールズ)
player character (female) (degrees of lewdity),4,611,,
kobayakawa yutaka,4,611,,小早川ゆたか
puniru (puniru wa kawaii slime),4,611,,ぷにる
giratina (origin),4,611,,オリジンギラティナ
rossweisse,4,611,,ロスヴァイセ
karlach,4,611,karlach (baldur's gate),カーラック
amity blight,4,610,,アミティ・ブライト
heshikiri hasebe,4,610,,へし切長谷部(刀剣乱舞)
tokarev (girls' frontline),4,610,,トカレフ(少女前線)
chaos marie (grimms notes),4,610,,カオス・マリー(グリムノーツ)
shiragiku hotaru,4,609,,白菊ほたる
endou mamoru,4,609,mark evans,円堂守
tsukahara hibiki,4,609,,塚原響
takozonesu,4,609,octoling rival,タコゾネス
tonimura yui,4,609,,十二村結
dola (nijisanji),4,609,,ドーラ
amakura mio,4,608,,天倉澪
prince of lan ling (fate),4,608,"gao changgong (fate),lan ling wang (fate),lanling wang (fate)",蘭陵王
ripple star queen,4,608,,リップルスター女王
aria pokoteng,4,608,,アリア社長
hinata yukari,4,608,,日向縁
broly (dragon ball z),4,608,,ブロリー
maribel (dq7),4,607,,マリベル
rockruff,4,607,,イワンコ
tezcatlipoca (first ascension) (fate),4,607,,
nonohara akane,4,607,,野々原茜
ariel (disney),4,607,,アリエル(リトルマーメイド)
uzuki sayaka,4,607,,さやか卯月
hyuuga saki,4,607,,日向咲
amakura mayu,4,606,,天倉繭
sariel (touhou),4,606,,サリエル
saileach (arknights),4,606,,サイラッハ
heles,4,606,,ヘルエス
gible,4,606,,フカマル
rorolina frixell,4,606,"rorona (atelier),rororina fryxell",ロロライナ・フリクセル
big boss,4,606,,ビッグ・ボス
frankenstein's monster (swimsuit saber) (fate),4,605,,フランケンシュタイン(水着)
takane (blue archive),4,605,miyoshi takane,三善タカネ
astel leda,4,605,,アステル・レダ
rockhopper penguin (kemono friends),4,605,,イワトビペンギン
axel (kingdom hearts),4,605,,アクセル（キングダムハーツ）
cernunnos (fate),4,605,,ケルヌンノス(Fate)
kanade izuru,4,605,,奏手イヅル
minoto,4,605,,ミノト
space ishtar (fate),4,605,,スペース・イシュタル
fu hua (azure empyrea),4,605,,云墨丹心
kuroka (high school dxd),4,605,,黒歌
beelzebub (helltaker),4,604,,ベルゼブブ(Helltaker)
utage (summer flowers) (arknights),4,604,,夏の花弁FA661
hiradaira chisaki,4,604,,比良平ちさき
floette,4,603,,フラエッテ
lain paterson (1st costume),4,603,,レイン・パターソン(通常)
no. 21 (pgr),4,603,no.21 (punishing: gray raven),21号(パニグレ)
madoka aguri,4,603,,円亜久里
natu,4,603,,ネイティ
buront,4,603,,ブロントさん
tendou nabiki,4,602,,天道なびき
kurosu aroma,4,602,,黒須あろま
catura (granblue fantasy),4,602,,シャトラ
mishou mai,4,602,,美翔舞
yamanaka sawako,4,602,,山中さわ子
velvet (nikke),4,602,,ベルベット(勝利の女神:NIKKE)
kanbe kotori,4,601,,神戸小鳥
tairitsu (arcaea),4,601,,対立
hanzo (overwatch),4,601,,ハンゾー
zayne (love and deepspace),4,601,,レイ
kuroyukihime,4,601,,黒雪姫
smart falcon (love 4ever) (umamusume),4,600,,あぶそりゅーと☆LOVE
pandemonica (helltaker),4,600,,パンデモニカ
ohr (blue archive),4,600,,オウル
ushiromiya rosa,4,600,,右代宮楼座
orie ballardiae harada,4,600,"harada orie,orie (under night in-birth)",オリエ・バラーディア
gebura (project moon),4,600,,ゲブラー
meguriya ayumu,4,600,,センター長
sakaki (azumanga daioh),4,600,,榊さん
scathach (third ascension) (fate),4,600,,
kumada masaru,4,600,,くまダマサル
sirfetch'd,4,600,,ネギガナイト
busujima saeko,4,600,,毒島冴子
kingprotea (fate),4,600,,キングプロテア
jigen daisuke,4,600,,次元大介
sirin,4,600,,シーリン
houshou marine (marching band),4,600,"houshou marine (5th costume),houshou marine (misoji)",
argalia (project moon),4,599,argalia (library of ruina),アルガリア
cure twinkle,4,599,,キュアトゥインクル
cordelia (fire emblem),4,599,,ティアモ
pola (azur lane),4,599,,ポーラ(アズールレーン)
kusakabe misao,4,599,,日下部みさお
vampire (azur lane),4,599,,ヴァンパイア(アズールレーン)
mihama chiyo,4,599,,美浜ちよ
shiroko (cycling) (blue archive),4,599,sunaookami shiroko (cycling),砂狼シロコ(ライディング)
hoshino (armed) (blue archive),4,598,hoshino (battle) (blue archive),小鳥遊ホシノ(臨戦)
igarashi rika,4,598,,絵画らしぃ
rosa farrell,4,598,,ローザ・ファレル
nerissa ravencroft (casual),4,598,"nerissa ravencroft (3rd costume),nerissa ravencroft (businesswoman)",ネリッサ・レイヴンクロフト(OL衣装)
shigaraki tomura,4,598,,死柄木弔
roy (pokemon),4,598,,ロイ(アニポケ)
centorea shianus,4,598,,セントレア・シアヌス
power girl,4,597,,パワーガール
felicia (fire emblem),4,597,,フェリシア(FEif)
yamada tae,4,597,,伝説の山田たえ
yamagishi yukako,4,597,,山岸由花子
misogi (princess connect!),4,597,,穂高みそぎ
weavile,4,597,,マニューラ
horn (arknights),4,597,trumpet (arknights),ホルン
lucia (scott malin),4,596,,ルシア（スコットマリン）
victorica de blois,4,596,,ヴィクトリカ・ド・ブロワ
rafayel (love and deepspace),4,596,,ホムラ
malkuth (project moon),4,596,,マルクト
isabella valentine,4,596,,イザベラ・バレンタイン
lily (vocaloid),4,596,,リリー（ボーカロイド）
rune knight (ragnarok online),4,596,,ルーンナイト
yaeno muteki (umamusume),4,596,,ヤエノムテキ(ウマ娘)
parlor dragonmaid,4,595,,ドラゴンメイド・パルラ
inu sakuya (nejikirio),4,595,,いぬさくや
akuma nihmune,4,595,numi (vtuber),Akuma Nihmune
tsubaki yayoi,4,595,,ツバキ=ヤヨイ
sawatari coco,4,595,sawatari koko,沢渡ココ
player palico,4,595,,オトモアイルー
guel jeturk,4,594,,グエル・ジェターク
gentoo penguin (kemono friends),4,594,,ジェンツーペンギン
ibara mayaka,4,594,,伊原摩耶花
sakaki yuya,4,594,"sakaki yuuya,yuya sakaki",榊遊矢
perroccino (fuwamoco),4,594,,
genocider sho,4,593,"genocide jack,genocide jill,genocider shou,genocider syo",ジェノサイダー翔
rukkhadevata (genshin impact),4,593,,マハールッカデヴァータ
goomba,4,593,,クリボー(マリオシリーズ)
gabriel tenma white,4,593,,天真=ガヴリール=ホワイト
pheromosa,4,593,,フェローチェ
yagami iori,4,593,,八神庵
groudon,4,593,,グラードン
croissant (arknights),4,592,,クロワッサン
crobat,4,592,,クロバット
naga (nikke),4,592,,ナガ
carrot (one piece),4,592,,キャロット(ONEPIECE)
iguro obanai,4,592,,伊黑小芭内
violet (persona 5),4,592,,
tenkubashi tomoka,4,592,tenkuubashi tomoka,天空橋朋花
sirius symboli (feroce) (umamusume),4,592,,
amasawa yuuko,4,592,isako (dennou coil),イサコ
idia shroud,4,592,,イデア・シュラウド
gwendolyn (odin sphere),4,592,,グウェンドリン
komasan,4,592,,コマさん
hina (girls band cry),4,592,,ヒナ
pyro (tf2),4,592,,パイロ
mi fu (arknights),4,591,,ミ・フ
rarity (my little pony),4,591,,ラリティ
escoffier (genshin impact),4,591,,エスコフィエ
minami mirei,4,591,,南みれぃ
selena (pgr),4,591,selena (punishing: gray raven),赛琳娜
pearl (off the hook outfit) (splatoon),4,591,,
tenten (naruto),4,591,,テンテン(NARUTO)
hierophant green,4,590,,ハイエロファントグリーン
strict nun (diva),4,590,"grumpy nun (diva),scowly nun (diva)",不機嫌そうな修道女（歌姫）
hatsune miku (vocaloid4),4,590,,初音ミクV4
rikku (ff10),4,590,rikku,リュック
luke sullivan,4,590,,ルーク・サリバン
maestrale (kancolle),4,590,,マエストラーレ(艦隊これくしょん)
clemont (pokemon),4,590,,シトロン(トレーナー)
es (xblaze),4,590,,es（xblaze）
gaia (ff14),4,590,,ガイア(FF14)
yuki (touhou),4,590,,ユキ
kuroko tetsuya,4,590,,黒子テツヤ
rory mercury,4,589,,ロゥリィ・マーキュリー
takamachi nanoha (sacred mode),4,589,,セイクリッドモード
bisharp,4,589,,キリキザン
ginga nakajima,4,589,,ギンガ・ナカジマ
hermione granger,4,589,,ハーマイオニー・グレンジャー
igawa asagi,4,589,,井河アサギ
rocket raccoon,4,589,,ロケット・ラクーン
tooth fairy (reverse:1999),4,589,,トゥースフェアリー
nanakusa hazuki,4,588,,七草はづき
marcille donato (lord),4,588,marcille donato (dungeon lord),
nayuta (nikke),4,588,,ナユタ(勝利の女神:NIKKE)
rena (blue archive),4,588,kinui rena,レナ(ブルーアーカイブ)
sukeban (smg) (blue archive),4,588,thug (smg) (blue archive),スケバン(SMG)
malkuth (blue archive),4,588,,マルクト(ブルーアーカイブ)
kimura natsuki,4,588,,木村夏樹
yuzuki yukari (shizuku),4,588,,結月ゆかり雫
asari nanami,4,588,,浅利七海
storm (x-men),4,587,ororo munroe,ストーム
ryoubi (senran kagura),4,587,,両備
anise tatlin,4,587,,アニス・タトリン
tamamo no mae (swimsuit lancer) (third ascension) (fate),4,587,,Tamamo no Mae（水着ランサー）（3回目の昇天）（運命）
shiori (princess connect!),4,587,,シオリ
regis altare,4,587,,リージス・アルテア
rapi (red hood) (red flavor) (nikke),4,586,,ラピ:レッドフレーバー
whisperain (arknights),4,586,,ウィスパーレイン
lava (arknights),4,586,,ラヴァ
kouenji sayuka,4,586,,高円寺沙由香
neo universe (universe-naut) (umamusume),4,586,,
mini durin (genshin impact),4,585,mini durin (dragon) (genshin impact),ちびドゥリン
filo (tate no yuusha no nariagari),4,585,firo (tate no yuusha no nariagari),フィーロ
pepe (arknights),4,585,,ぺぺ(アークナイツ)
kagerou kai ni (kancolle),4,585,,陽炎改二
dream journey (reminder of dreamland) (umamusume),4,585,,夢路のよすが
kirito (sao-ggo),4,584,,男の娘キリト
agnes tachyon (lunatic lab) (umamusume),4,584,,夏の陽は、青く凪ぐ
yui tsuruno,4,584,,由比鶴乃
towa herschel,4,584,,トワ・ハーシェル
michinoku komaro,4,584,"komaro-chan,muchimaro-chan",陸奥こまろ
itou chika,4,584,,伊藤千佳
oogaki chiaki,4,584,,大垣千明
fu hua (phoenix),4,584,,赤鸢
minnie mouse,4,584,,ミニーマウス
caterpie,4,584,,キャタピー
wanderer (ragnarok online),4,584,,ワンダラー
katara,4,584,,カタラ
xinyan (genshin impact),4,584,,辛炎
nonohara yuzuko,4,584,,野々原ゆずこ
felix argyle,4,583,,フェリックス・アーガイル
wishiwashi,4,583,,ヨワシ
kotama (blue archive),4,583,otose kotama,音瀬コタマ
elfilin,4,583,,エフィリン
kanno naoe,4,583,,管野直枝
carnelian (arknights),4,583,,カーネリアン(アークナイツ)
knight (ragnarok online),4,583,,ナイト
bewear,4,583,,キテルグマ
shimushu (kancolle),4,583,,占守(艦隊これくしょん)
shirley fenette,4,583,,シャーリー・フェネット
lurantis,4,583,,ラランテス
akagi ritsuko,4,582,,赤木リツコ
shimiko (magical) (blue archive),4,582,,円堂シミコ(マジカル)
murkrow,4,582,,ヤミカラス
ereshkigal (swimsuit beast) (fate),4,582,space ereshkigal (first ascension) (fate),エレシュキガル(水着)
dratini,4,581,,ミニリュウ
miyadeguchi mizuchi,4,581,,宮出口瑞霊
atsuko (swimsuit) (blue archive),4,581,,アツコ(水着)
francis drake (fate),4,581,,ライダー(Fate/EXTRA)
lady avalon (fate),4,581,,レディ・アヴァロン
kuriyama mirai,4,581,,栗山未来
tweyen (granblue fantasy),4,581,,ソーン(グラブル)
nu gundam,4,581,,νガンダム
miyuki kazuya,4,580,,御幸一也
shirogane miyuki,4,580,,白银御行
cure wonderful,4,580,,キュアワンダフル
akaashi keiji,4,580,,赤葦京治
prompto argentum,4,580,,プロンプト・アージェンタム
yui shousetsu (fate),4,580,,由井正雪(Fate)
ushiromiya natsuhi,4,580,,右代宮夏妃
lee (arknights),4,580,,リー(アークナイツ)
ryouna (senran kagura),4,580,,両奈(閃乱カグラ)
hakuryuu (inazuma eleven),4,580,,白竜
mikisugi aikurou,4,580,,美木杉愛九郎
ranger (kancolle),4,580,,レンジャー
kotomine kirei (fate/zero),4,580,,
3.1-tan,4,580,,3.1たん
minea (dq4),4,579,,ミネア
eelektross,4,579,,シビルドン
kei (m k),4,579,,
meowstic,4,579,,ニャオニクス
yukino bijin (umamusume),4,579,,ユキノビジン(ウマ娘)
linnea (genshin impact),4,579,,リンネア
asseylum vers allusia,4,579,,アセイラム・ヴァース・アリューシア
seele vollerei (stygian nymph),4,579,,双生の彼岸花
koshirae tsurugi (m.m),4,579,koshirae tsurugi,輿来つるぎ
fletchling,4,579,,ヤヤコマ
morgan le fay (first ascension) (fate),4,578,,
ahiru (princess tutu),4,578,,あひる
claude von riegan (timeskip),4,578,,
yu (arknights),4,578,,ユー(アークナイツ)
myne (honzuki no gekokujou),4,578,"maine (honzuki no gekokujou),rozemyne (honzuki no gekokujou)",マイン
istina (arknights),4,578,,イースチナ
iris heart (neptunia),4,578,iris heart,アイリスハート
chieru (princess connect!),4,578,,チエル
esdeath,4,578,,エスデス
grani (arknights),4,578,,グラニ
matsuoka rin,4,577,,松岡凛
cure flora,4,577,,キュアフローラ
shigure kokoro,4,577,,紫雨こころ
kushieda minori,4,577,,櫛枝実乃梨
yamabuki saya,4,577,yamabuki saaya,山吹沙綾
klaudia valentz,4,577,,クラウディア・バレンツ
alicia florence,4,577,,アリシア・フローレンス
caenis (second ascension) (fate),4,576,,
sweetheart (omori),4,576,,スイートハート
trianne (honkai: star rail),4,576,,トリアン
sakamoto (nichijou),4,576,,阪本さん
nea (chihuri),4,576,,nea（チフリ）
chikuma kai ni (kancolle),4,576,,筑摩改二
kawakaze kai ni (kancolle),4,576,,江風改二
carol malus dienheim,4,575,,キャロル・マールス・ディーンハイム
queen (persona 5),4,575,,
vf-1,4,575,,VF-1
shizuki hitomi,4,575,,志筑仁美
stalker (ragnarok online),4,575,,チェイサー
momoe nagisa (magical girl),4,575,,
sananana (cookie),4,575,,アイドルンバももか
arima senne,4,575,,アリマセン
futaki kanata,4,575,,二木佳奈多
tachibana taki,4,575,,立花瀧
fairy maid (touhou),4,575,,妖精メイド
ahsoka tano,4,575,,アソーカ・タノ
chise (swimsuit) (blue archive),4,575,waraku chise (swimsuit),和楽チセ(水着)
protagonist (pso2),4,574,avatar (pso2),アバター（PSO2）
olivia (fire emblem),4,574,,オリヴィエ
koizumi itsuki (female),4,574,,古泉一姫
suzumura sango,4,574,,涼村さんご
seelie (genshin impact),4,574,,仙灵
velma dinkley,4,574,velma dace dinkley,ヴェルマ
poison ivy,4,574,,ポイズン・アイビー
koromaru (persona),4,573,,コロマル
sky striker ace - roze,4,573,,閃刀姫-ロゼ
shirai yuyu,4,573,,白井夢結
doomguy,4,573,,ドゥームガイ
veronica (dq11),4,573,,ベロニカ(DQ11)
magical sapphire,4,573,,マジカルサファイア
suzi q,4,573,,スージーQ
